Time,Roll,Pitch,Data,Yaw,x,y,z,roll,pitch,yaw
"11.979 sec",0.1114327,-0.01052724,2.532316,0.5,4.64769697189331,6.58023405075073,-9.34479522705078,-0.6915957,-0.01458581,0.1630886
"11.98 sec",0.1119096,-0.01062934,2.521451,0.5,4.64898204803467,6.5782904624939,-9.34491348266602,-0.6910959,-0.01438927,0.1611702
"11.981 sec",0.1124268,-0.01073582,2.509782,0.5,4.65026807785034,6.57634878158569,-9.3450345993042,-0.6905961,-0.01420124,0.1593041
"11.982 sec",0.112967,-0.01084507,2.497713,0.5,4.65155601501465,6.57440805435181,-9.34515762329102,-0.6900963,-0.01402176,0.1574924
"11.983 sec",0.1135446,-0.01095853,2.48494,0.5,4.65284538269043,6.57246875762939,-9.34528350830078,-0.6895964,-0.01385083,0.1557363
"11.984 sec",0.1141584,-0.01107613,2.471519,0.5,4.65413570404053,6.57053089141846,-9.3454122543335,-0.6890966,-0.01368844,0.1540374
"11.985 sec",0.1147906,-0.01119619,2.457847,0.5,4.6554274559021,6.56859493255615,-9.34554290771484,-0.6885967,-0.01353458,0.1523966
"11.986 sec",0.1154567,-0.01132027,2.443612,0.5,4.65672063827515,6.56665945053101,-9.34567642211914,-0.6880968,-0.0133892,0.1508148
"11.987 sec",0.1161555,-0.0114483,2.428856,0.5,4.65801525115967,6.56472587585449,-9.34581279754639,-0.6875969,-0.01325226,0.1492927
"11.988 sec",0.1168524,-0.01157686,2.414318,0.5,4.65931081771851,6.56279373168945,-9.34595012664795,-0.687097,-0.0131237,0.1478308
"11.989 sec",0.117581,-0.01170935,2.399308,0.5,4.66060781478882,6.56086254119873,-9.34609031677246,-0.6865971,-0.01300345,0.1464293
"11.99 sec",0.1183403,-0.01184571,2.383866,0.5,4.66190624237061,6.55893230438232,-9.34623336791992,-0.6860972,-0.01289144,0.1450884
"11.991 sec",0.1190945,-0.01198234,2.368721,0.5,4.66320562362671,6.55700397491455,-9.3463773727417,-0.6855973,-0.01278757,0.1438082
"11.992 sec",0.1198609,-0.01212103,2.353529,0.5,4.66450595855713,6.55507659912109,-9.34652328491211,-0.6850973,-0.01269175,0.1425885
"11.993 sec",0.1206574,-0.01226359,2.33795,0.5,4.66580820083618,6.55315017700195,-9.34667205810547,-0.6845974,-0.01260386,0.1414289
"11.994 sec",0.1214466,-0.01240625,2.322713,0.5,4.66711091995239,6.55122518539429,-9.34682178497314,-0.6840975,-0.01252381,0.1403291
"11.995 sec",0.1222467,-0.01255088,2.307469,0.5,4.66841506958008,6.54930114746094,-9.34697341918945,-0.6835975,-0.01245147,0.1392886
"11.996 sec",0.1230575,-0.01269746,2.292223,0.5,4.66972017288208,6.54737854003906,-9.34712696075439,-0.6830975,-0.0123867,0.1383067
"11.997 sec",0.1238786,-0.01284597,2.27699,0.5,4.67102670669556,6.5454568862915,-9.34728240966797,-0.6825976,-0.01232939,0.1373828
"11.998 sec",0.1246904,-0.01299438,2.262125,0.5,4.67233419418335,6.54353666305542,-9.34743881225586,-0.6820976,-0.01227939,0.1365159
"11.999 sec",0.1254932,-0.01314269,2.247613,0.5,4.67364263534546,6.54161739349365,-9.34759616851807,-0.6815976,-0.01223656,0.1357053
"12 sec",0.1014928,-0.01066114,2.776444,0.5,4.67495250701904,6.5396990776062,-9.34775638580322,-0.6810976,-0.01220076,0.1349499
"12.001 sec",0.1014875,-0.01071206,2.776445,0.5,4.67626285552979,6.53778219223022,-9.3479175567627,-0.6805977,-0.01216751,0.1342081
"12.002 sec",0.1014821,-0.01076297,2.776445,0.5,4.67757511138916,6.53586626052856,-9.34808254241943,-0.6800976,-0.01213282,0.1334429
"12.003 sec",0.1014767,-0.01081388,2.776445,0.5,4.67888832092285,6.53395175933838,-9.34825229644775,-0.6795977,-0.0120971,0.1326594
"12.004 sec",0.1014713,-0.01086479,2.776445,0.5,4.68020296096802,6.53203916549683,-9.34842491149902,-0.6790977,-0.01206074,0.131862
"12.005 sec",0.1014658,-0.01091569,2.776445,0.5,4.68151903152466,6.53012704849243,-9.34860229492188,-0.6785977,-0.01202408,0.1310549
"12.006 sec",0.1014604,-0.01096659,2.776445,0.5,4.68283605575562,6.52821683883667,-9.34878349304199,-0.6780977,-0.01198744,0.1302417
"12.007 sec",0.1014549,-0.0110175,2.776445,0.5,4.68415451049805,6.52630758285522,-9.34896850585938,-0.6775977,-0.0119511,0.1294257
"12.008 sec",0.1014493,-0.01106839,2.776445,0.5,4.68547391891479,6.52439975738525,-9.34915733337402,-0.6770977,-0.01191529,0.1286097
"12.009 sec",0.1014438,-0.01111928,2.776445,0.5,4.68679475784302,6.52249336242676,-9.34934997558594,-0.6765978,-0.01188024,0.1277964
"12.01 sec",0.1014382,-0.01117017,2.776445,0.5,4.68811702728271,6.52058792114258,-9.34954738616943,-0.6760978,-0.01184614,0.1269881
"12.011 sec",0.1014326,-0.01122106,2.776445,0.5,4.68944025039673,6.51868391036987,-9.3497486114502,-0.6755978,-0.01181317,0.1261867
"12.012 sec",0.101427,-0.01127194,2.776445,0.5,4.69076490402222,6.51678133010864,-9.34995269775391,-0.6750978,-0.01178148,0.1253942
"12.013 sec",0.1014214,-0.01132283,2.776444,0.5,4.69209098815918,6.51487970352173,-9.3501615524292,-0.6745978,-0.01175118,0.1246119
"12.014 sec",0.1014157,-0.01137371,2.776444,0.5,4.69341802597046,6.51297950744629,-9.35037422180176,-0.6740978,-0.0117224,0.1238414
"12.015 sec",0.10141,-0.01142459,2.776444,0.5,4.69474601745605,6.51108026504517,-9.3505916595459,-0.6735978,-0.01169523,0.1230838
"12.016 sec",0.1014043,-0.01147546,2.776445,0.5,4.69607543945312,6.50918245315552,-9.35081195831299,-0.6730978,-0.01166975,0.12234
"12.017 sec",0.1013985,-0.01152632,2.776444,0.5,4.69740581512451,6.50728607177734,-9.35103702545166,-0.6725979,-0.01164602,0.1216109
"12.018 sec",0.1013927,-0.0115772,2.776444,0.5,4.69873762130737,6.50539064407349,-9.35126495361328,-0.6720979,-0.0116241,0.1208972
"12.019 sec",0.1013869,-0.01162806,2.776444,0.5,4.70007085800171,6.5034966468811,-9.35149765014648,-0.6715979,-0.01160403,0.1201995
"12.02 sec",0.1013811,-0.01167892,2.776444,0.5,4.7014045715332,6.50160360336304,-9.35173416137695,-0.6710979,-0.01158584,0.1195182
"12.021 sec",0.1013753,-0.01172978,2.776444,0.5,4.70273971557617,6.49971199035645,-9.351975440979,-0.6705979,-0.01156956,0.1188538
"12.022 sec",0.1013694,-0.01178064,2.776444,0.5,4.70407629013062,6.49782133102417,-9.352219581604,-0.6700979,-0.01155519,0.1182064
"12.023 sec",0.1013635,-0.01183149,2.776444,0.5,4.70541381835938,6.49593210220337,-9.35246849060059,-0.6695979,-0.01154275,0.1175762
"12.024 sec",0.1013576,-0.01188234,2.776444,0.5,4.70675230026245,6.49404382705688,-9.35272026062012,-0.6690979,-0.01153224,0.1169634
"12.025 sec",0.1013516,-0.01193319,2.776445,0.5,4.708092212677,6.49215698242188,-9.35297679901123,-0.6685979,-0.01152364,0.116368
"12.026 sec",0.1013456,-0.01198403,2.776445,0.5,4.70943307876587,6.49027109146118,-9.35323715209961,-0.6680979,-0.01151694,0.1157899
"12.027 sec",0.1013396,-0.01203488,2.776445,0.5,4.71077537536621,6.4883861541748,-9.35350227355957,-0.6675979,-0.01151214,0.1152291
"12.028 sec",0.1013336,-0.01208571,2.776445,0.5,4.71211814880371,6.4865026473999,-9.35377025604248,-0.6670979,-0.0115092,0.1146855
"12.029 sec",0.1013275,-0.01213655,2.776445,0.5,4.71346235275269,6.48462057113647,-9.35404300689697,-0.6665979,-0.01150811,0.1141589
"12.03 sec",0.1013214,-0.01218739,2.776445,0.5,4.71480798721313,6.48273944854736,-9.35431861877441,-0.6660979,-0.01150882,0.1136491
"12.031 sec",0.1013153,-0.01223822,2.776445,0.5,4.71615409851074,6.48085927963257,-9.35459899902344,-0.6655979,-0.01151132,0.1131559
"12.032 sec",0.1013092,-0.01228904,2.776445,0.5,4.71750164031982,6.47898006439209,-9.35488319396973,-0.6650979,-0.01151558,0.1126789
"12.033 sec",0.1013031,-0.01233986,2.776444,0.5,4.71885061264038,6.47710227966309,-9.3551721572876,-0.6645979,-0.01152154,0.112218
"12.034 sec",0.1012969,-0.01239068,2.776444,0.5,4.7202000617981,6.4752254486084,-9.35546398162842,-0.6640979,-0.01152918,0.1117728
"12.035 sec",0.1012907,-0.0124415,2.776444,0.5,4.72155094146729,6.47335004806519,-9.35576057434082,-0.6635979,-0.01153847,0.111343
"12.036 sec",0.1012844,-0.01249231,2.776444,0.5,4.72290277481079,6.47147560119629,-9.35606098175049,-0.6630979,-0.01154935,0.1109282
"12.037 sec",0.1012782,-0.01254313,2.776445,0.5,4.72425556182861,6.46960210800171,-9.35636520385742,-0.6625979,-0.01156178,0.1105282
"12.038 sec",0.1012719,-0.01259394,2.776444,0.5,4.72560977935791,6.4677300453186,-9.35667324066162,-0.6620979,-0.01157574,0.1101425
"12.039 sec",0.1012656,-0.01264474,2.776444,0.5,4.72696495056152,6.46585893630981,-9.35698509216309,-0.6615979,-0.01159116,0.1097708
"12.04 sec",0.1012592,-0.01269554,2.776445,0.5,4.72832107543945,6.46398878097534,-9.35730171203613,-0.6610979,-0.01160802,0.1094127
"12.041 sec",0.1012529,-0.01274634,2.776445,0.5,4.7296781539917,6.46212005615234,-9.35762119293213,-0.6605979,-0.01162627,0.1090679
"12.042 sec",0.1012465,-0.01279713,2.776445,0.5,4.73103618621826,6.46025228500366,-9.35794544219971,-0.6600979,-0.01164587,0.108736
"12.043 sec",0.1012401,-0.01284793,2.776445,0.5,4.7323956489563,6.4583854675293,-9.35827350616455,-0.6595979,-0.01166677,0.1084165
"12.044 sec",0.1025531,-0.01306801,2.740847,0.5,4.73375606536865,6.45651960372925,-9.35860633850098,-0.6590979,-0.01168894,0.1081092
"12.045 sec",0.1085902,-0.01389866,2.588854,0.5,4.73511743545532,6.45465517044067,-9.35894203186035,-0.6585979,-0.0117126,0.1078158
"12.046 sec",0.1150434,-0.01479053,2.444066,0.5,4.73647975921631,6.45279169082642,-9.35928153991699,-0.6580979,-0.01173924,0.1075477
"12.047 sec",0.1218655,-0.01573844,2.307722,0.5,4.73784303665161,6.45092916488647,-9.35962390899658,-0.6575978,-0.01177122,0.1073231
"12.048 sec",0.1290717,-0.01674528,2.179395,0.5,4.73920726776123,6.44906759262085,-9.35996913909912,-0.6570979,-0.01181084,0.107159
"12.049 sec",0.1366345,-0.01780842,2.059323,0.5,4.74057245254517,6.44720697402954,-9.36031532287598,-0.6565979,-0.01186029,0.1070721
"12.05 sec",0.1445583,-0.01892947,1.947041,0.5,4.74193811416626,6.44534683227539,-9.36066246032715,-0.6560978,-0.0119217,0.1070777
"12.051 sec",0.1528179,-0.02010607,1.84244,0.5,4.74330472946167,6.44348764419556,-9.36100959777832,-0.6555979,-0.01199712,0.1071906
"12.052 sec",0.1614061,-0.02133833,1.745079,0.5,4.7446722984314,6.44162940979004,-9.36135673522949,-0.6550978,-0.01208849,0.1074245
"12.053 sec",0.1703122,-0.0226259,1.654532,0.5,4.74604034423828,6.43977165222168,-9.36170387268066,-0.6545979,-0.01219771,0.1077924
"12.054 sec",0.1794028,-0.02395171,1.571425,0.5,4.74740886688232,6.43791484832764,-9.36204814910889,-0.6540979,-0.01232657,0.1083064
"12.055 sec",0.188759,-0.02532773,1.494295,0.5,4.74877834320068,6.43605852127075,-9.36239242553711,-0.653598,-0.01247676,0.1089778
"12.056 sec",0.1982131,-0.02673186,1.423798,0.5,4.7501482963562,6.43420267105103,-9.36273384094238,-0.653098,-0.01264987,0.1098166
"12.057 sec",0.2077021,-0.02815588,1.359535,0.5,4.75151872634888,6.43234777450562,-9.36307239532471,-0.6525981,-0.01284736,0.110832
"12.058 sec",0.2171587,-0.02959079,1.301118,0.5,4.75288963317871,6.43049335479736,-9.36340808868408,-0.6520982,-0.01307053,0.1120315
"12.059 sec",0.2265732,-0.03103545,1.247842,0.5,4.75426149368286,6.42863893508911,-9.36374187469482,-0.6515984,-0.01332054,0.1134215
"12.06 sec",0.2356782,-0.03245183,1.200398,0.5,4.75563335418701,6.42678546905518,-9.36407089233398,-0.6510985,-0.01359832,0.1150068
"12.061 sec",0.2365594,-0.0327006,1.195928,0.5,4.75700569152832,6.4249324798584,-9.3643970489502,-0.6505988,-0.01390462,0.1167906
"12.062 sec",0.2365431,-0.03282099,1.195928,0.5,4.75837898254395,6.42307996749878,-9.36471939086914,-0.6500992,-0.01423803,0.118761
"12.063 sec",0.2365266,-0.03294136,1.195928,0.5,4.75975227355957,6.42122840881348,-9.3650369644165,-0.6495995,-0.01459518,0.1208925
"12.064 sec",0.2365101,-0.03306172,1.195928,0.5,4.76112651824951,6.41937685012817,-9.36535167694092,-0.6490999,-0.01497277,0.1231604
"12.065 sec",0.2364936,-0.03318203,1.195928,0.5,4.76250123977661,6.41752576828003,-9.36566162109375,-0.6486004,-0.01536776,0.1255425
"12.066 sec",0.236477,-0.03330235,1.195928,0.5,4.76387596130371,6.4156756401062,-9.36596870422363,-0.6481009,-0.01577741,0.1280183
"12.067 sec",0.2364603,-0.03342265,1.195928,0.5,4.76525163650513,6.41382551193237,-9.36627101898193,-0.6476014,-0.01619923,0.1305696
"12.068 sec",0.2364436,-0.03354293,1.195928,0.5,4.7666277885437,6.41197633743286,-9.36656951904297,-0.6471019,-0.01663092,0.1331798
"12.069 sec",0.2364269,-0.03366318,1.195928,0.5,4.76800489425659,6.41012763977051,-9.36686515808105,-0.6466026,-0.01707043,0.135834
"12.07 sec",0.23641,-0.03378343,1.195928,0.5,4.76938199996948,6.40827989578247,-9.36715602874756,-0.6461031,-0.0175159,0.1385187
"12.071 sec",0.2363931,-0.03390366,1.195928,0.5,4.77076005935669,6.40643215179443,-9.3674430847168,-0.6456038,-0.01796562,0.141222
"12.072 sec",0.2363762,-0.03402388,1.195928,0.5,4.7721381187439,6.40458536148071,-9.36772632598877,-0.6451044,-0.01841809,0.143933
"12.073 sec",0.2363591,-0.0341441,1.195928,0.5,4.77351713180542,6.40273904800415,-9.36800575256348,-0.644605,-0.01887192,0.1466422
"12.074 sec",0.2363421,-0.03426431,1.195928,0.5,4.77489709854126,6.40089321136475,-9.36828136444092,-0.6441057,-0.01932591,0.1493409
"12.075 sec",0.2363249,-0.03438451,1.195928,0.5,4.77627754211426,6.39904832839966,-9.36855220794678,-0.6436062,-0.01977895,0.1520217
"12.076 sec",0.2363077,-0.03450469,1.195928,0.5,4.77765846252441,6.39720392227173,-9.36882019042969,-0.6431069,-0.02023006,0.1546778
"12.077 sec",0.2362905,-0.03462487,1.195928,0.5,4.77903985977173,6.39536046981812,-9.36908435821533,-0.6426075,-0.02067839,0.1573033
"12.078 sec",0.2362731,-0.03474505,1.195928,0.5,4.78042221069336,6.39351749420166,-9.36934375762939,-0.6421081,-0.02112317,0.1598932
"12.079 sec",0.2362558,-0.03486522,1.195928,0.5,4.78180503845215,6.39167499542236,-9.36959934234619,-0.6416087,-0.02156374,0.162443
"12.08 sec",0.2362383,-0.03498538,1.195928,0.5,4.78318881988525,6.38983345031738,-9.36985206604004,-0.6411092,-0.0219995,0.1649488
"12.081 sec",0.2362208,-0.03510553,1.195928,0.5,4.78457307815552,6.38799285888672,-9.3701000213623,-0.6406098,-0.02242995,0.1674075
"12.082 sec",0.2362033,-0.03522569,1.195928,0.5,4.78595781326294,6.38615226745605,-9.3703441619873,-0.6401103,-0.02285466,0.1698162
"12.083 sec",0.2361857,-0.03534583,1.195928,0.5,4.78734350204468,6.38431310653687,-9.37058448791504,-0.6396108,-0.02327326,0.1721727
"12.084 sec",0.236168,-0.03546597,1.195928,0.5,4.78873014450073,6.38247442245483,-9.37082099914551,-0.6391113,-0.02368544,0.1744751
"12.085 sec",0.2361502,-0.03558611,1.195928,0.5,4.79011726379395,6.38063621520996,-9.37105274200439,-0.6386118,-0.02409093,0.176722
"12.086 sec",0.2361324,-0.03570624,1.195928,0.5,4.79150485992432,6.3787989616394,-9.37128162384033,-0.6381122,-0.02448954,0.178912
"12.087 sec",0.2361145,-0.03582635,1.195928,0.5,4.79289388656616,6.37696266174316,-9.371506690979,-0.6376127,-0.02488111,0.1810445
"12.088 sec",0.2360966,-0.03594648,1.195928,0.5,4.79428291320801,6.37512731552124,-9.37172698974609,-0.6371131,-0.0252655,0.1831189
"12.089 sec",0.2360786,-0.0360666,1.195928,0.5,4.79567337036133,6.37329244613647,-9.37194347381592,-0.6366135,-0.02564263,0.1851348
"12.09 sec",0.2360606,-0.0361867,1.195928,0.5,4.79706430435181,6.37145805358887,-9.37215614318848,-0.6361139,-0.02601245,0.1870922
"12.091 sec",0.2360425,-0.0363068,1.195928,0.5,4.7984561920166,6.36962509155273,-9.37236499786377,-0.6356143,-0.02637493,0.1889911
"12.092 sec",0.2360243,-0.0364269,1.195928,0.5,4.79984855651855,6.36779260635376,-9.3725700378418,-0.6351146,-0.02673008,0.1908319
"12.093 sec",0.2360061,-0.036547,1.195928,0.5,4.80124187469482,6.36596059799194,-9.37277126312256,-0.6346149,-0.02707793,0.192615
"12.094 sec",0.2359878,-0.03666708,1.195928,0.5,4.80263614654541,6.3641300201416,-9.37296772003174,-0.6341152,-0.02741851,0.1943409
"12.095 sec",0.2359695,-0.03678716,1.195928,0.5,4.80403089523315,6.36229991912842,-9.37316131591797,-0.6336155,-0.02775189,0.1960104
"12.096 sec",0.2359511,-0.03690722,1.195928,0.5,4.80542659759521,6.36047077178955,-9.37335014343262,-0.6331158,-0.02807816,0.1976242
"12.097 sec",0.2359326,-0.03702729,1.195928,0.5,4.80682325363159,6.358642578125,-9.37353515625,-0.632616,-0.02839741,0.1991833
"12.098 sec",0.2359141,-0.03714735,1.195928,0.5,4.80822086334229,6.35681533813477,-9.37371730804443,-0.6321163,-0.02870975,0.2006886
"12.099 sec",0.232159,-0.0366549,1.21482,0.5,4.80961894989014,6.35498857498169,-9.37389373779297,-0.6316165,-0.02901529,0.2021411
"12.1 sec",0.2358768,-0.03738745,1.195928,0.5,4.8110179901123,6.35316276550293,-9.37406730651855,-0.6311167,-0.02931317,0.2035359
"12.101 sec",0.2358581,-0.03750747,1.195928,0.5,4.81241798400879,6.35133838653564,-9.37423706054688,-0.630617,-0.02960366,0.2048749
"12.102 sec",0.2358393,-0.03762751,1.195928,0.5,4.81381893157959,6.34951400756836,-9.37440204620361,-0.6301171,-0.02988797,0.2061659
"12.103 sec",0.2358205,-0.03774754,1.195928,0.5,4.81522035598755,6.34769105911255,-9.3745641708374,-0.6296173,-0.03016623,0.2074098
"12.104 sec",0.2358016,-0.03786755,1.195928,0.5,4.81662321090698,6.34586906433105,-9.37472152709961,-0.6291175,-0.03043858,0.208608
"12.105 sec",0.2357827,-0.03798755,1.195928,0.5,4.81802654266357,6.34404802322388,-9.37487506866455,-0.6286176,-0.03070516,0.2097614
"12.106 sec",0.2357637,-0.03810755,1.195928,0.5,4.81943082809448,6.34222745895386,-9.37502479553223,-0.6281178,-0.03096611,0.2108713
"12.107 sec",0.2357446,-0.03822753,1.195928,0.5,4.82083606719971,6.34040784835815,-9.37517070770264,-0.627618,-0.03122158,0.2119388
"12.108 sec",0.2357254,-0.03834751,1.195928,0.5,4.82224225997925,6.33858966827393,-9.37531185150146,-0.6271181,-0.03147171,0.2129651
"12.109 sec",0.2357062,-0.0384675,1.195928,0.5,4.82364892959595,6.33677196502686,-9.37545013427734,-0.6266182,-0.03171667,0.2139514
"12.11 sec",0.235687,-0.03858746,1.195928,0.5,4.82505702972412,6.3349552154541,-9.37558364868164,-0.6261183,-0.0319566,0.2148989
"12.111 sec",0.2356677,-0.03870741,1.195928,0.5,4.82646560668945,6.33313941955566,-9.37571334838867,-0.6256185,-0.03219164,0.2158087
"12.112 sec",0.2356483,-0.03882735,1.195928,0.5,4.8278751373291,6.33132457733154,-9.37583923339844,-0.6251186,-0.03242196,0.216682
"12.113 sec",0.2356289,-0.03894729,1.195928,0.5,4.82928609848022,6.32951068878174,-9.37596130371094,-0.6246186,-0.0326477,0.2175199
"12.114 sec",0.2356094,-0.03906721,1.195928,0.5,4.83069753646851,6.32769775390625,-9.37607955932617,-0.6241187,-0.032869,0.2183237
"12.115 sec",0.2355898,-0.03918712,1.195928,0.5,4.8321099281311,6.32588577270508,-9.37619304656982,-0.6236188,-0.03308602,0.2190944
"12.116 sec",0.2355702,-0.03930704,1.195928,0.5,4.83352327346802,6.32407474517822,-9.37630271911621,-0.6231189,-0.03329889,0.2198332
"12.117 sec",0.2355505,-0.03942694,1.195928,0.5,4.83493709564209,6.32226419448853,-9.37640953063965,-0.622619,-0.03350777,0.220541
"12.118 sec",0.2355308,-0.03954681,1.195928,0.5,4.83635234832764,6.3204550743103,-9.3765115737915,-0.6221191,-0.0337128,0.221219
"12.119 sec",0.235511,-0.03966669,1.195928,0.5,4.8377685546875,6.3186469078064,-9.37660884857178,-0.6216191,-0.0339141,0.2218683
"12.12 sec",0.2354911,-0.03978656,1.195928,0.5,4.83918571472168,6.31683969497681,-9.3767032623291,-0.6211192,-0.03411182,0.2224898
"12.121 sec",0.2354712,-0.03990642,1.195928,0.5,4.84060335159302,6.31503343582153,-9.37679290771484,-0.6206192,-0.03430608,0.2230846
"12.122 sec",0.2354512,-0.04002627,1.195928,0.5,4.84202241897583,6.31322813034058,-9.37687969207764,-0.6201193,-0.03449702,0.2236536
"12.123 sec",0.2354312,-0.0401461,1.195928,0.5,4.8434419631958,6.31142330169678,-9.37696170806885,-0.6196194,-0.03468476,0.2241977
"12.124 sec",0.2354111,-0.04026594,1.195928,0.5,4.84486293792725,6.30961990356445,-9.37703990936279,-0.6191194,-0.03486942,0.224718
"12.125 sec",0.235391,-0.04038575,1.195928,0.5,4.84628438949585,6.30781745910645,-9.37711334228516,-0.6186194,-0.03505114,0.2252152
"12.126 sec",0.2353707,-0.04050555,1.195928,0.5,4.84770727157593,6.30601596832275,-9.37718391418457,-0.6181195,-0.03523001,0.2256903
"12.127 sec",0.2353504,-0.04062534,1.195928,0.5,4.84913063049316,6.30421543121338,-9.3772497177124,-0.6176195,-0.03540615,0.2261441
"12.128 sec",0.2353301,-0.04074512,1.195928,0.5,4.85055541992188,6.30241584777832,-9.37731170654297,-0.6171196,-0.03557967,0.2265775
"12.129 sec",0.2353097,-0.0408649,1.195928,0.5,4.85198068618774,6.30061721801758,-9.37736988067627,-0.6166196,-0.03575069,0.2269912
"12.13 sec",0.2352893,-0.04098466,1.195928,0.5,4.85340690612793,6.29881954193115,-9.3774242401123,-0.6161196,-0.03591929,0.227386
"12.131 sec",0.2352688,-0.04110442,1.195928,0.5,4.85483455657959,6.2970232963562,-9.37747478485107,-0.6156197,-0.03608559,0.2277627
"12.132 sec",0.2352482,-0.04122415,1.195928,0.5,4.85626268386841,6.29522752761841,-9.37752056121826,-0.6151197,-0.03624967,0.2281219
